Cluster,StoreNumber,StoreName,Latitude,Longitude,CLASS_FP_KNIT_TOPS,CLASS_FP_JEANS,CLASS_FP_W_DRESSES,CLASS_FP_BEACH,CLASS_FP_ENDLESS_SUMMER,CLASS_FP_SWEATERS,CLASS_FP_WOVEN_BLOUSES,CLASS_FP_PANTS,CLASS_FP_BOOTS,CLASS_FP_W_HEAVY_KNITS,CLASS_FP_BLAZERS___JACKETS,CLASS_FP_CASUAL_OUTERWEAR,CLASS_FP_ATHLETIC,CLASS_FP_SHORTS,CLASS_FP_TREND_SHOES,CLASS_FP_OUTERWEAR,CLASS_FP_SKIRTS,CLASS_FP_PERFORMANCE_SHORTS,CLASS_FP_W_PARTY_DRESSES,CLASS_FP_CASUAL_ONE_PIECES,CLASS_FP_SANDALS,CLASS_FP_PERFORMANCE_CAMIS,CLASS_FP_LOUNGE,CLASS_FP_SLIPS,CLASS_FP_BODY,CLASS_FP_JEWELRY,CLASS_FP_BRAS,CLASS_FP_FP_SCARVES,CLASS_FP_CASUAL_BOTTOMS,CLASS_FP_MOVEMENT_HEAVYWEIGHTS,CLASS_FP_PERFORMANCE_ONE_PIECES,CLASS_FP_HATS,CLASS_FP_PERFORMANCE_LEGGINGS,CLASS_FP_BELTS,CLASS_FP_CASUAL_LAYERING,CLASS_FP_BRAS___MOVEMENT,CLASS_FP_ONE_PIECE,CLASS_FP_SUNGLASSES,CLASS_FP_SWIM_TOPS,CLASS_FP_PERFORMANCE_OUTERWEAR,CLASS_FP_HAIR_ACCESSORIES,CLASS_FP_PERFORMANCE_LAYERING,CLASS_FP_SWIM_BOTTOMS,CLASS_FP_MOVEMENT_BAGS,CLASS_FP_CASUAL_SHORTS,CLASS_FP_CASUAL_SETS,CLASS_FP_SUNSUITS,CLASS_FP_PERFORMANCE_BOTTOMS,CLASS_FP_SURF_ONE_PIECE,CLASS_FP_UNDIES,CLASS_FP_UNDERWIRE_BRAS,CLASS_FP_PERFORMANCE_SETS,CLASS_SUITS,CLASS_FP_MOVEMENT_SOCKS,CLASS_FP_SURF_TOPS,CLASS_FP_IN_CASE_JEWELRY,CLASS_MOVEMENT_ACCESSORIES,CLASS_FP_SURF_BOTTOMS,CLASS_FP_MOVEMENT_HATS,CLASS_FP_MISC_ACCESSORIES
2,6018,FP MOV PITTSBURGH PA  ,40.5441932,-80.0071943,1.177000403,0.894924743,0.853932,1.070839772,0.850291302,1.138094179,1.094517247,0.869259057,0.98977456,1.55974471,0.88530068,1.244569816,1.047091987,0.946949492,1.002813449,0.786413992,0.837928076,0.933877509,0.659414335,1.410566556,0.992970913,1.279370284,1.054105743,0.824969726,1.007871365,1.129428087,0.833915476,0.881479192,1.093460124,1.464012312,1.00002141,0.764670465,1.041538398,0.869960293,1.18567643,0.992832318,0.90180113,0.826235874,0.714110219,0.672321627,1.031636317,1.204096276,0.750477784,1.51240494,1.061452397,1.276983568,0.814710005,0.993464399,0.372002185,0.808269133,0.717086665,1.01548095,0.633096036,0.979878349,1.121901176,0.651304258,1.006429365,0.923104021,1.19303869,1.217745781
2,1854,"BROOKFIELD, WI  ",43.0340209,-88.1630848,1.122309275,0.922527604,0.846125831,0.942090661,0.80742385,1.169723458,1.001248578,0.772453823,1.157582456,1.585444828,0.969367826,1.353495147,1.195665674,1.019554407,0.962364655,1.015336816,0.793285329,1.087144231,0.832303131,1.311830883,0.955375856,1.352598216,0.898250559,0.7754417,0.952228247,1.055057666,0.833208032,0.832813794,0.94765994,1.482209141,0.597420324,1.036692894,0.995509602,0.927295144,1.427297512,0.887424118,0.641622271,0.915857478,0.59382581,0.978560595,1.132829766,1.185915658,0.585304156,1.353604352,1.186575842,0.693698365,0.69577911,1.421355927,0.609387494,0.866283312,0.732475101,0.672703697,0.5201851,1.221258759,0.87028295,0.474386026,1.270165253,1.084155834,1.516428432,0.66699945
2,804,"KING OF PRUSSIA, PA  ",40.0902596,-75.3843108,1.033692795,0.893983473,0.832651285,1.048787509,0.884281314,1.118271487,0.92892216,0.869336155,1.070080552,1.245953987,0.918326661,1.086790448,1.484167075,0.923364456,1.105793981,0.986973805,0.865953828,0.980080432,0.82856374,1.008421119,1.16287286,1.067836422,0.983219462,0.820051839,1.084426897,0.946547868,0.860313221,0.930484096,0.940747795,1.340941646,0.895095332,0.821889239,1.329779068,0.764927045,1.159796357,1.162168431,1.046518748,1.176010284,1.002450776,0.866530029,0.939776985,1.139216795,1.036406937,1.379680065,0.998668233,1.233185631,1.003664906,0.896308646,0.772002911,0.955325797,0.869738251,1.078330255,0.692930529,1.526824695,0.789523602,0.936169681,1.525116027,0.850974871,1.534141124,1.083942948
2,855,CHICAGO WATER TOWER  ,41.8979303,-87.6228927,0.975938361,0.988535982,0.96095679,1.024106542,0.940012705,1.134745009,0.892759858,0.887391059,1.103831183,1.016403254,0.883280458,1.265475216,1.149883534,1.000636133,0.957897616,0.981571692,0.94831579,0.997765195,0.920274148,0.985050654,0.99097241,0.989127683,0.887348391,0.945600414,1.152628873,0.983786205,0.956031093,1.015691719,0.971516111,1.160697029,1.038915755,1.023703451,0.99801802,0.867694481,1.009182203,1.001497554,1.023939075,1.033986597,1.034594724,0.976408036,1.057853883,1.0148417,1.108269401,1.175538839,0.989583351,0.940125435,1.015034954,0.944386984,0.685698814,0.958449742,1.143890561,1.080163979,0.616061761,1.147485515,0.879166653,0.525737567,1.134895662,0.853437305,1.318705805,0.81999089
2,856,"TROY, MI SOMERSET COL  ",42.5598057,-83.1838968,1.163905414,0.931260445,0.851870072,1.053668994,0.91285765,1.126229236,1.073131239,0.93867679,1.08030442,1.434515301,0.961243213,0.983549254,0.93594811,0.850684251,0.895417817,1.009406272,0.849342124,0.918109823,0.814604901,1.066528744,1.026290623,0.976183125,1.12513021,0.848051282,1.050181442,1.096481344,0.845332377,1.262726456,1.137778069,1.37513898,0.680925055,1.068544759,0.818461538,0.936762427,1.100165225,0.741452957,0.912466182,1.131101826,0.911520838,0.763842362,0.895908475,0.992609716,0.925378023,1.283880325,0.981009673,1.099069428,1.29642682,1.14926474,0.654544525,0.94681223,0.844993925,0.705753011,0.477502105,0.852610607,0.771415232,0.502036861,1.114509296,0.814007559,1.314723959,1.050790941
2,858,"PHILADELPHIA, WALNUT  ",39.9497371,-75.1688341,1.030899153,0.905828989,0.843398172,1.05291742,0.894570091,1.094093645,0.908971427,0.91117121,1.079238586,1.18838148,0.92144738,1.032614254,1.482047521,0.924505119,1.135451327,0.946823547,0.888416979,0.906583379,0.832399065,1.031476134,1.2105251,1.001202355,0.976254057,0.815998868,1.072192469,1.021927548,0.874895115,0.962015311,0.953308012,1.313903448,0.906502482,0.832612788,1.226823972,0.789369869,1.089129957,1.116124421,1.108571267,1.249247024,0.995245533,0.917629197,0.977930691,1.110029189,1.039013627,1.374027388,0.94147011,1.424870075,0.993011468,0.915021902,0.735554113,0.984443149,0.868281075,1.046740528,0.716913861,1.538694415,0.724015025,0.832419088,1.432306139,0.752090578,1.493152931,1.19263233
2,865,"VICTOR, NY  EASTVIEW  ",43.0290737,-77.4432825,1.331752783,0.932196975,0.869147763,1.000514789,0.849733506,1.405474057,1.168504797,0.914537859,0.822807722,1.78007984,0.908406249,0.947737978,0.7975055,0.930666441,0.732640124,1.183914196,0.847111253,0.810408819,0.775157504,1.189001203,0.799064714,0.885516063,1.1533953,0.950760169,1.002422751,1.003246113,0.872202264,1.01346585,0.902065277,1.487796135,0.486573552,0.901087448,0.747051314,0.915788699,1.472206048,0.697664398,0.749061963,0.821788421,0.661834288,1.171761927,1.098482144,0.838257197,0.587985595,1.028115717,0.927709907,0.622361765,0.574666989,0.950738044,0.737199104,0.719581959,0.749363924,0.609253161,0.425200926,1.249991412,0.44266864,1.006635011,0.633808246,0.505604419,1.54567359,0.764206991
2,871,WOODMERE OH   ETON  ,41.46308,-81.4776192,1.21535565,0.847873466,0.912823361,1.00951123,0.852225243,1.249230361,1.088219899,0.904633235,0.98960906,1.465883987,1.006007149,1.003465759,0.918647826,1.003624283,0.909240484,1.064362125,0.992384134,0.971006299,0.831147978,1.168210854,1.035926263,1.04582367,1.029123214,0.881550816,1.095650214,1.164340289,0.754052959,0.963195199,1.148352211,1.514181642,0.731279391,0.960637884,0.92042526,1.116011991,1.54502005,0.90883104,0.619510012,0.746184131,0.730337575,0.604349844,1.02848037,1.113945936,0.691197422,1.167658672,0.961521388,1.291579672,1.339961461,1.209490449,0.521647258,0.703414941,0.654094487,0.683348977,0.919751532,1.11145783,0.667056536,1.08370904,0.56056021,0.630881427,0.991493501,0.58154868
2,1813,PITTSBURGH ROSS PARK  ,40.5439917,-80.0074183,1.177213162,0.892410616,0.852884859,1.069558978,0.848733196,1.136517419,1.09595297,0.878052442,0.988417841,1.558770638,0.883366957,1.241851358,1.045786392,0.945470686,1.001793762,0.784696263,0.836097827,0.93044985,0.692828755,1.407485519,0.990802011,1.277621996,1.062557585,0.822776468,1.007496033,1.126961127,0.832093992,0.882479691,1.091071729,1.465441403,0.997837108,0.763000229,1.037155705,0.868060078,1.183086611,0.990663719,0.899831366,0.824431164,0.712550421,0.670853105,1.02938296,1.196385377,0.748838549,1.509101462,1.059133914,1.278970056,0.81293047,0.99129442,0.371189637,0.806503667,0.715520364,1.025525822,0.643897781,0.977738044,1.119450658,0.649881643,1.004231066,0.921087726,1.190432789,1.215085913
2,6004,FP MOV CHICAGO  ,41.9092921,-87.6761681,0.997545301,0.98147441,0.953802163,1.01213837,0.938156284,1.141877815,0.905196351,0.896062961,1.096458278,1.043864442,0.89359595,1.276706088,1.137473677,1.013069461,0.956509208,0.974796581,0.946765175,1.006184905,0.900308134,0.992927772,0.989794773,0.981671575,0.890170537,0.936413212,1.138662581,0.971633809,0.940661609,1.014344494,0.990527172,1.188990811,1.038650112,1.009429008,1.012786264,0.868910546,1.035225164,0.999389746,0.99706445,0.992945122,1.014059369,0.958237335,1.054766838,1.011291051,1.078052298,1.187783704,1.009255633,0.927887937,1.003925843,0.97610341,0.65701094,0.945921913,1.114452414,1.047014476,0.611995431,1.15459211,0.883203818,0.531167732,1.124453945,0.86826615,1.313530721,0.804031752
2,1875,"ALBUQUERQUE, NM  ",35.1040556,-106.5667564,1.23310337,1.087332829,0.866074495,0.825918585,0.69167045,0.870691425,1.064301008,1.137184153,1.19373231,0.99104268,1.027055792,0.879369571,1.096487765,0.997415731,1.023601805,0.915163047,0.794821417,0.772269512,0.679985322,1.764715688,0.988117862,1.315154242,1.022596732,0.819190728,1.09877961,1.059219193,0.99960856,0.671483225,1.360934221,1.054089146,0.977609153,0.865118562,1.171305264,1.68560194,1.727130087,0.969103397,0.36895311,0.881687655,0.467163828,0.429455303,0.813453847,0.914547849,0.436408515,1.295398227,1.21539621,0.962032733,0.894726497,1.417147756,0.883204284,0.993382731,1.032117407,0.616612408,0.355349097,1.835181054,1.312141981,0.755097896,1.174981619,1.884269288,1.290748802,1.044486761
2,6021,FP MOV HUNTINGTN STN  ,40.8202417,-73.4093651,1.201895708,0.965885189,0.947485027,1.088452383,0.991740958,1.200603571,1.029738609,0.96486095,0.801663139,1.26381503,0.996719304,1.048202945,1.036999533,0.891485123,0.813671141,1.10792656,1.019948392,0.713871131,0.978414957,0.898402081,0.900860685,0.788682885,1.081699756,0.870088962,1.051463806,0.987317306,0.76586895,1.08403167,1.169039591,1.102268354,0.785726984,0.888243213,0.98208379,0.840535028,1.076044325,0.817540319,0.873504671,0.841168572,0.877815813,0.762026632,0.923984365,0.961943716,0.907473094,1.157130204,0.749520662,0.95785203,0.940347972,1.03455123,0.738219003,0.66900342,0.75128263,0.920381654,0.657903393,0.95468677,0.737685903,0.640928801,0.646692398,0.768846968,1.032032888,0.856735234
2,6023,FP MOV ORANGE VILLAG  ,41.4525085,-81.4867335,1.216639846,0.844766455,0.914150742,1.009472873,0.845785017,1.240576692,1.100879903,0.895839389,0.997325773,1.462421176,1.014855251,0.990649475,0.916447921,0.997605424,0.909065762,1.066508256,1.008207668,0.986912842,0.828727664,1.174080546,1.037629739,1.05495354,1.014823866,0.876893508,1.093347321,1.153112051,0.756228467,0.953283762,1.135965181,1.513823899,0.745652684,0.953437775,0.903711122,1.141233133,1.574034004,0.904071158,0.617811417,0.738497291,0.729328774,0.616930656,1.013203207,1.108120206,0.689097578,1.152212017,0.968064023,1.288176478,1.3221363,1.195779792,0.500920672,0.732962977,0.645393237,0.674258562,0.907516315,1.109492731,0.70813524,1.069292739,0.567983173,0.643580121,1.010568342,0.573812488
2,803,"SHORT HILLS, NJ  MALL  ",40.7408743,-74.3642457,1.106417818,0.920550421,1.001382255,1.168316023,1.104759636,1.093052,0.993576327,0.931919281,0.949152529,1.181583847,1.01786583,0.987689305,0.989107917,0.961150026,0.973873372,1.156201625,0.944106003,0.649910455,0.940391781,0.797785587,0.96205101,0.709868268,1.031487967,0.930345879,1.158219337,1.027570087,0.893119022,1.046967333,0.767859427,0.904239723,0.760082314,0.953696325,0.90612472,0.96933313,0.88709276,0.777819839,0.897389566,1.153991226,0.989938863,0.750090769,1.078693447,0.789270929,0.970631154,1.091551413,0.753018208,1.113854854,0.980707224,0.786092851,0.620111142,0.739461951,0.722128668,1.022626764,0.909606617,0.911077534,0.870706081,1.557000566,0.795771649,0.78817147,0.985408073,0.695158535
2,805,MCLEAN VA TYSONS CRNR  ,38.9171264,-77.2222575,1.03608789,0.950913837,0.991471181,1.042347331,1.00844863,1.04128129,0.934698326,0.879318226,0.928462738,0.99498277,0.961890004,1.085132026,1.102709504,1.045167682,1.005227333,0.925931702,1.014590216,1.045373388,0.965696758,0.8532076,1.029187958,1.04900104,1.023104322,0.960285577,1.110306628,1.052033213,1.015775108,1.06199985,1.071964495,1.081197019,0.895061366,0.873513677,0.985659599,0.908073509,1.223819717,1.023296291,0.912861726,1.086692264,0.877707453,0.8770526,1.078854233,1.054848627,0.909788474,1.04699098,1.057038509,0.992637413,0.788325462,1.092916571,1.086582097,1.124563391,1.0298006,1.025650291,0.69098553,1.164511239,1.199833571,0.738190123,1.087490018,1.085874451,0.928512385,1.153354723
2,843,SHREWSBURY NJ  GROVE  ,40.3336102,-74.0636514,1.312780446,0.913308109,0.988979012,1.117424694,0.99777769,1.183744635,1.116053164,1.010458292,0.872275824,1.341462908,1.141006341,0.989914425,0.96760589,0.917360874,0.781941145,1.054926938,1.004555666,0.683640395,0.808130242,0.929596444,0.87706766,0.649253493,1.002196266,0.864203448,1.059553884,0.943195157,0.778413643,1.112797897,0.986868692,0.896089764,0.68271931,0.858573756,0.899605709,0.948134617,0.991264941,0.703311963,0.887100804,0.861003181,0.979994746,0.532596147,0.937185184,0.689910073,1.012608295,0.99691779,0.93524862,1.169999024,1.025054957,0.643085498,0.895006754,0.719385432,0.521841648,0.895867556,1.016162891,0.775987493,0.720207079,0.627481584,0.569355813,0.704134086,0.872694768,0.884136343
2,847,FARMINGTON CT WSTFRMS  ,41.7223738,-72.764367,1.19035099,0.940042432,0.824356082,1.069382044,1.006503166,1.325494707,1.050417306,0.986583501,0.869634112,1.423107746,0.9553886,1.09834536,1.208971283,1.030238582,0.816024434,0.844242949,0.885819179,0.83803178,0.85595812,1.160663205,0.876793604,0.896315411,1.027573763,0.907335328,1.033446857,0.978466376,1.117235601,0.934902767,0.934190884,1.209944892,0.686067767,0.793504905,0.908206446,0.882403998,0.918454157,0.790079247,0.811264714,0.746754564,0.723527363,0.658291987,0.991652181,0.670281801,0.799763891,1.05575744,0.813252859,0.826583319,0.730004707,0.90911879,0.912509625,1.000171705,0.785054121,0.656479563,0.818527611,1.136112314,0.749928886,1.649195053,0.602457769,0.943021392,1.054941242,0.688057067
2,848,"TOWSON, MD  TOWN CTR.  ",39.4021322,-76.6005102,1.05622382,0.965850068,0.898767498,1.127125735,0.988411964,0.990695751,0.856093444,0.906105594,1.037205079,1.175409216,0.908420681,0.92601249,1.2234104,1.072760348,1.060767924,1.027663118,0.926655393,1.133488414,0.772532178,0.965340963,1.15138146,1.004458805,1.115294573,0.920977767,1.074894131,1.054892939,0.877389806,1.076598521,1.031864537,1.299958913,0.89816406,0.905164078,1.032999862,0.966729622,1.063306787,1.158620064,0.777676867,1.265691552,0.739552924,0.559973349,0.909347491,1.027115831,0.706771101,1.047832347,0.90803419,1.015005825,0.871356518,0.925472955,0.617317451,0.923852342,0.754193357,1.037607706,1.106379959,0.989081242,0.786167913,0.728247581,0.726402154,0.749212194,0.969993202,1.184544338
2,870,WOODCLIFFLAKE NJ TICE  ,41.0410579,-74.075025,1.176888198,0.977398927,1.001055061,1.103166535,1.047551404,1.062691107,1.031583404,0.991075372,0.885413136,1.114508968,0.97472113,0.97149512,0.946718118,0.925166238,1.03393976,1.12332257,0.992739355,0.612780259,0.888858581,0.854743456,1.04989729,0.705291083,1.063764396,0.925780998,1.056938887,0.998383346,0.885570508,1.104857498,0.919664232,0.947678794,0.756372571,1.012986631,0.761783971,0.971110481,0.910073937,0.726096171,0.853569828,1.068738398,0.849717726,0.904246403,1.100190065,0.737053434,0.80622464,1.135701081,0.741275766,0.936673074,0.914946239,0.997747134,0.710286329,0.813829698,0.905676464,0.692686767,0.97899896,1.006362696,0.913797706,1.256386539,0.964415699,0.970088101,1.082187818,0.701677848
2,872,"HUNTINGTON STA., NY  ",40.8202417,-73.4093651,1.201895708,0.965885189,0.947485027,1.088452383,0.991740958,1.200603571,1.029738609,0.96486095,0.801663139,1.26381503,0.996719304,1.048202945,1.036999533,0.891485123,0.813671141,1.10792656,1.019948392,0.713871131,0.978414957,0.898402081,0.900860685,0.788682885,1.081699756,0.870088962,1.051463806,0.987317306,0.76586895,1.08403167,1.169039591,1.102268354,0.785726984,0.888243213,0.98208379,0.840535028,1.076044325,0.817540319,0.873504671,0.841168572,0.877815813,0.762026632,0.923984365,0.961943716,0.907473094,1.157130204,0.749520662,0.95785203,0.940347972,1.03455123,0.738219003,0.66900342,0.75128263,0.920381654,0.657903393,0.95468677,0.737685903,0.640928801,0.646692398,0.768846968,1.032032888,0.856735234
2,1801,"BETHESDA,MD MONTGMRY  ",39.0241378,-77.1459998,1.033434842,0.956420839,0.996184061,1.05965504,1.010174393,1.038062157,0.941675482,0.89131228,0.937839177,0.974047206,0.963750622,1.049231097,1.087647893,1.024483446,1.033301396,0.935284447,1.015501129,1.012680123,0.949578703,0.831861343,1.044379138,1.038330929,0.997289274,0.967602975,1.10923989,1.051355466,1.024462886,1.057451058,1.083162653,1.056008824,0.843637575,0.878091695,0.956401829,0.946451879,1.226406509,1.041009992,0.923780019,1.144354109,0.894806305,0.915997359,1.064178806,1.022126103,0.935148517,1.037802305,1.036810617,1.023936485,0.82032539,1.068440969,1.068043495,1.178672641,1.076067642,1.027537939,0.686660981,1.167918098,1.181271845,0.669534632,1.035013162,1.098454304,0.912754667,1.126050026
2,1815,WHITEPLAINS WSTCHSTR  ,41.0312752,-73.7591855,1.129279469,1.047642013,0.95225448,1.048705961,0.996095119,1.126719434,1.004815467,0.980814081,0.906172807,1.05942598,0.95517107,1.086288581,0.971703866,0.96799914,0.997782734,1.156667498,1.009660738,0.704956305,0.941309903,0.732818633,1.032790086,0.684808976,1.022039956,0.906068693,1.013497499,0.909968951,0.858810921,1.051011716,0.999267608,0.957774135,0.789305306,0.990368218,0.842262085,0.88497728,0.928162836,0.70860879,0.899516668,1.012853615,0.877863853,1.077675647,1.064520648,0.765678037,0.844571369,0.96568078,0.783983693,0.756228244,1.042063567,1.05515973,0.825923131,0.779562338,0.933201947,0.735554227,0.870656456,1.045957265,1.021782163,0.965956373,1.051589268,1.093949487,1.134098981,0.795465142
2,1816,RICHMOND  SHORT PUMP  ,37.6561015,-77.6189434,1.17808687,0.999081881,0.965686287,1.012398521,1.050108285,1.189327632,1.06764959,0.83854703,1.075178428,1.120148453,0.793215888,0.953610693,1.121713101,1.182707597,0.910878049,0.748153103,1.064360091,1.634562158,0.770442919,0.888268921,1.007511377,1.170207866,0.913518381,0.853008676,1.023858806,1.00024587,0.907399794,0.906271523,0.723178204,0.996434723,0.661653405,0.689557456,0.817014908,0.887644514,1.256565036,0.991797369,0.931811928,1.023167334,0.957319734,0.317430562,0.872368668,1.317130921,0.979503022,1.035888131,1.158814145,1.069396184,0.795278856,0.7861779,0.956765239,0.83479777,0.847985716,0.693180818,0.251755182,0.93324645,0.599385721,0.404532188,0.79755263,0.727324954,0.656560889,0.772942691